Age,Experience,Income,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
41,17,81,1,0.8,2,223,0,0,0,1,0
44,20,113,2,3.3,1,0,0,0,0,1,1
31,6,92,2,3.3,1,0,0,0,0,0,0
50,25,81,1,1.2,1,0,0,0,0,0,0
36,11,101,3,1.2,3,0,0,1,0,0,1
52,26,78,3,3,2,0,0,0,0,0,1
62,38,78,2,0,3,0,0,0,0,1,0
55,30,35,1,1.5,2,118,0,0,0,0,1
61,37,9,2,0.3,3,0,0,0,0,1,0
34,7,82,4,2,2,0,0,0,0,1,1
34,9,41,1,2.5,3,0,0,0,0,0,0
59,35,84,1,1.8,3,0,0,0,0,1,0
41,17,42,4,2.2,2,185,0,1,0,1,0
33,8,54,3,2.3,1,0,0,0,0,0,1
55,30,84,2,0,3,0,0,0,0,0,0
64,40,131,1,3.8,1,0,0,0,0,0,0
44,19,85,2,3.8,3,0,0,0,0,1,0
32,8,84,4,3.4,1,0,0,0,0,1,0
67,41,114,4,2.4,3,0,0,0,0,1,0
40,14,61,3,0.5,3,0,0,0,0,1,0
57,31,39,1,2.2,3,0,0,0,0,1,1
59,35,21,2,1,1,120,0,0,0,1,0
43,17,111,4,5.4,3,0,1,0,0,1,0
58,34,68,2,2.8,1,113,0,0,0,0,0
50,23,179,4,3.6,2,0,1,0,0,1,0
52,27,93,4,4.1,2,0,1,0,0,0,1
35,9,85,2,1.8,1,0,0,0,0,0,0
40,15,180,1,4.1,1,0,0,0,0,0,0
31,5,110,2,1.5,3,0,0,0,0,1,0
32,8,65,1,1.2,1,268,0,0,0,1,0
55,31,159,1,3.9,3,0,1,0,0,0,0
43,19,81,2,3.2,1,0,0,0,0,1,0
31,6,132,1,3.8,1,0,0,0,0,1,0
26,-1,44,1,2,2,0,0,0,0,0,0
58,33,98,1,2.6,1,0,0,0,0,0,0
51,25,62,2,1.5,2,0,0,0,0,1,1
45,21,91,1,4.7,1,0,0,0,0,1,0
56,30,29,4,0.7,2,87,0,0,0,1,0
25,-1,101,4,2.1,3,0,0,0,0,0,1
38,13,65,3,0.7,2,0,0,0,0,1,0
62,36,58,1,2.8,2,0,0,0,0,0,1
39,13,32,2,0.8,3,0,0,0,0,1,0
56,30,140,4,0.5,1,292,1,0,0,0,0
50,25,44,1,0.3,1,187,0,0,0,1,1
52,27,113,1,0.1,3,0,0,0,0,0,0
53,28,38,1,1.3,2,0,0,0,0,1,0
25,-1,13,4,0.4,1,0,0,1,0,0,0
44,20,62,2,2.5,1,0,0,1,0,1,0
42,12,29,3,2,3,0,0,0,0,0,0
42,16,141,3,4,2,0,1,0,0,0,0
63,37,132,1,4.4,2,0,1,0,0,1,0
57,32,23,1,0.3,3,0,0,0,0,1,1
56,32,11,2,0.3,1,89,0,0,0,0,0
60,34,90,4,1.9,2,0,0,0,0,1,0
62,38,43,1,1.9,2,0,0,0,0,1,0
48,22,59,4,2.6,1,0,0,0,0,1,1
37,11,28,2,0.8,3,0,0,0,0,0,0
55,29,28,2,0.7,2,82,0,0,0,1,1
42,17,108,3,1,1,383,0,0,0,1,0
39,13,78,1,2.8,3,0,0,0,0,0,0
47,22,65,1,2.4,1,0,0,0,0,1,0
34,10,25,4,1,1,0,0,0,0,1,0
48,23,108,2,3.8,3,0,0,0,0,0,1
52,27,43,4,0.2,2,0,0,0,0,1,0
53,29,95,4,1,2,0,0,0,0,1,1
49,25,24,1,0.3,1,0,0,0,0,0,0
47,22,190,2,8.8,1,0,0,0,0,0,0
48,24,24,1,0.9,3,0,0,0,0,0,0
38,13,41,4,1.7,1,0,0,0,0,1,0
48,22,80,3,1.1,1,0,0,0,0,0,0
56,26,63,3,2,3,0,0,0,0,1,0
65,41,79,3,2,3,0,0,0,0,0,0
46,20,105,4,3.2,1,0,1,0,0,0,0
60,35,153,3,2,3,0,1,0,0,0,1
50,25,114,1,0.6,1,0,0,0,0,0,1
41,15,120,1,5.2,1,0,0,0,0,1,0
41,16,104,1,4,3,0,0,0,1,1,1
60,35,20,1,1.3,1,0,0,0,0,1,0
57,31,41,1,1.4,1,0,0,1,0,1,0
48,23,35,2,1.3,1,0,0,0,0,0,0
53,27,174,1,2.9,2,0,1,0,0,1,0
42,18,164,1,1.3,3,0,1,1,1,1,1
45,20,22,1,0.1,1,0,0,0,0,0,0
35,10,132,1,3.8,1,82,0,0,0,0,1
34,9,32,4,1.1,3,0,0,0,0,1,0
67,42,21,3,0.1,3,0,0,0,0,0,1
36,9,49,2,1.67,2,0,0,0,0,0,1
37,13,79,4,0.1,2,280,0,0,0,1,0
40,14,30,2,0.8,3,86,0,0,0,0,0
35,10,118,2,7.8,1,358,0,0,0,0,0
60,34,11,4,0.7,3,0,0,0,0,1,0
59,29,61,3,2,3,0,0,0,0,1,0
35,9,43,4,1.2,2,0,0,1,0,1,0
27,1,141,4,5.1,3,354,1,0,0,0,0
29,3,54,4,1.8,3,0,0,0,0,0,0
35,9,33,2,0.3,1,0,0,1,0,1,0
38,13,84,3,1.2,3,121,0,0,0,1,1
62,37,125,1,1,3,0,1,0,0,1,0
43,19,110,1,3.4,1,0,0,0,0,0,1
35,11,14,4,1,1,0,0,0,1,1,1
41,15,65,2,2.8,1,0,0,0,0,1,1
65,41,78,3,2,3,0,0,0,1,1,1
61,35,18,3,0.3,3,0,0,0,0,0,0
55,25,95,2,4.5,3,275,0,0,0,0,0
28,3,95,2,1.8,2,0,0,0,0,0,0
52,26,191,1,1.7,1,0,0,0,0,1,0
34,4,19,1,0.67,3,83,0,0,0,1,0
49,23,19,4,0.6,3,0,0,0,0,1,1
42,18,39,1,0.3,3,0,0,0,0,1,0
49,23,93,1,2.4,1,0,0,0,0,1,1
49,23,115,3,4.6,3,0,1,0,0,0,0
32,6,112,1,2.7,2,408,0,1,1,1,1
59,35,40,4,0.4,1,0,0,0,0,0,0
43,19,45,3,0.6,2,0,0,0,0,0,0
48,24,133,1,5,1,0,0,0,0,0,0
31,5,85,3,1.6,1,87,0,0,0,1,1
30,4,18,2,0.3,2,0,0,0,0,1,0
58,34,54,4,1.3,2,0,0,0,0,1,0
41,15,41,2,2.4,2,105,0,0,0,0,0
38,8,21,1,0.67,3,0,0,0,0,1,0
33,9,152,1,6,1,0,0,0,0,1,1
51,27,53,1,1.6,2,0,0,0,0,1,0
45,18,163,3,5.33,2,0,1,0,1,0,1
34,10,84,4,0.1,2,0,0,0,0,1,0
39,13,59,3,0.9,3,199,0,1,0,1,0
44,18,33,3,0.5,2,0,0,0,0,0,0
55,29,81,4,4.9,1,209,0,0,0,1,0
28,2,182,3,7.2,2,442,1,0,1,1,1
57,31,61,1,2.2,3,0,0,0,0,0,0
43,18,88,4,1.1,2,0,0,0,0,1,0
46,21,170,2,2.8,1,0,0,0,0,0,0
35,10,83,4,0.7,3,315,0,0,0,1,0
25,0,44,4,0.6,2,0,0,0,0,0,1
65,41,83,3,2,3,0,0,0,0,1,0
64,38,21,1,0.8,2,76,0,0,0,0,1
39,15,143,1,3.5,1,0,0,0,0,1,1
62,36,103,2,2.8,1,0,0,1,1,1,0
46,22,135,3,4.1,1,213,1,0,0,1,0
36,11,162,1,8.6,1,153,0,1,0,1,0
42,17,73,4,0.4,1,0,0,1,0,0,0
35,10,142,4,0.8,3,0,1,0,0,0,0
63,37,25,2,0.2,3,0,0,0,0,1,0
45,21,115,2,3.3,1,85,0,0,0,1,0
27,3,88,3,0.8,1,238,0,0,0,0,0
29,3,73,3,0.3,3,0,0,0,0,0,0
55,29,94,1,0.8,3,221,0,0,0,0,0
32,7,58,1,1,1,0,0,0,0,1,0
37,11,81,3,0.9,2,0,0,0,0,1,1
25,-1,113,4,2.1,3,0,0,0,0,1,0
41,16,35,2,1.4,2,135,0,0,0,0,0
52,28,65,1,0,1,0,0,0,0,1,1
31,6,170,2,6.7,1,137,0,0,0,1,0
40,14,62,2,2.4,2,0,0,0,0,1,1
54,29,54,2,2.1,3,97,0,0,0,0,0
48,22,39,1,1.2,2,0,0,0,0,0,0
39,15,28,1,1.4,3,118,0,0,0,1,1
64,40,95,2,0,3,0,0,0,0,1,1
54,29,82,3,3.7,2,0,1,0,0,1,0
39,14,21,1,0.6,3,101,0,0,0,0,0
55,30,50,2,2.1,3,0,0,0,0,1,0
42,12,34,3,2,3,0,0,0,0,0,1
58,32,19,4,0.7,3,0,0,0,0,0,0
45,21,71,4,1.9,1,0,0,0,0,1,0
29,5,113,2,2,2,84,0,0,0,1,1
36,11,9,4,0.2,3,0,0,0,0,1,0
63,37,118,1,2,1,427,0,0,0,0,0
55,29,79,4,4.9,1,0,0,0,0,0,0
54,24,72,3,1.4,3,0,0,0,0,0,1
61,36,18,1,1.3,1,0,0,0,0,0,0
36,12,93,2,2.2,1,0,0,0,0,1,1
61,37,62,1,0,2,244,0,0,0,1,0
39,12,23,3,1,2,0,0,0,0,1,1
57,31,40,3,1.4,3,0,0,0,1,1,1
35,10,34,4,1.7,1,87,0,0,0,1,1
66,41,114,1,0.8,3,0,0,0,0,1,1
49,23,125,1,2.4,1,0,0,0,0,0,1
48,23,41,1,1.4,3,0,0,0,0,0,1
61,35,38,2,1,3,0,0,0,0,0,0
44,19,45,4,0,2,0,0,0,0,1,1
23,-1,12,4,1,1,90,0,0,0,1,0
31,5,115,2,1.5,3,189,0,0,0,1,0
39,15,175,2,8,1,0,0,0,0,1,0
45,21,24,1,0.9,3,0,0,0,0,0,0
39,14,28,2,1.4,2,108,0,0,0,0,1
64,38,32,2,0.3,1,0,0,0,0,1,1
64,38,63,2,1.7,3,184,0,1,0,1,0
47,23,32,1,1,1,0,0,0,0,0,1
34,9,60,4,1.3,1,0,0,1,0,0,0
56,31,53,2,1.6,3,78,0,0,0,0,0
33,8,58,4,1.3,1,0,0,1,0,0,0
56,29,42,4,2.5,2,0,0,0,0,0,0
57,31,39,4,0.7,2,0,0,1,0,1,0
43,17,72,1,2.8,1,271,0,0,0,1,0
43,17,80,3,0.1,1,0,0,0,1,1,1
26,1,39,4,0.6,2,0,0,0,0,0,1
64,40,18,2,0.3,3,0,0,1,1,1,1
43,18,30,1,0.5,3,0,0,0,0,1,0
44,18,54,1,2.8,1,202,0,0,0,0,0
60,35,128,1,0.9,1,0,0,0,0,1,0
37,13,38,1,1.5,2,116,0,0,0,0,1
56,32,120,1,7.4,1,186,0,0,0,1,0
54,29,25,4,0.1,3,109,0,0,0,0,0
43,18,85,4,1.9,3,110,0,0,0,1,1
57,32,135,3,4.8,2,0,1,1,1,1,0
29,4,14,4,0.5,3,0,0,0,0,0,1
54,30,70,1,1.6,3,251,0,0,0,1,1
61,37,23,3,0.4,2,0,0,0,0,0,0
29,3,31,4,0.3,2,0,0,0,0,1,0
47,21,132,1,0.3,1,0,0,0,0,1,0
43,19,28,3,0.5,1,0,0,0,0,1,1
46,22,125,2,4.7,3,0,1,0,0,1,0
55,31,91,2,2.8,1,0,0,0,0,1,0
48,23,191,2,2.8,1,231,0,0,0,0,1
26,1,88,2,1.8,2,0,0,0,0,0,0
63,37,84,4,2.4,3,0,0,0,0,1,1
57,27,64,3,2,3,142,0,0,0,1,0
58,33,28,2,0.5,2,146,0,1,0,1,0
28,3,149,1,0.8,1,0,0,0,0,1,0
61,37,172,4,4.25,1,0,1,0,1,1,1
65,41,42,1,1.9,2,0,0,0,0,0,0
33,6,53,2,1,2,96,0,0,0,0,1
63,37,149,2,0.2,3,364,1,0,0,1,0
43,19,113,2,1.8,2,0,0,0,0,0,1
26,2,79,2,2.5,1,0,0,0,0,1,0
57,31,175,2,0.5,1,429,0,0,0,1,1
50,25,38,1,1.4,3,0,0,0,0,1,0
54,27,120,4,3,2,431,1,0,0,1,0
59,34,52,4,0.7,1,0,0,1,0,0,0
49,24,42,2,0.7,2,0,0,0,0,1,0
54,30,13,1,0.3,1,0,0,0,0,0,0
65,39,141,2,6.9,1,0,0,1,0,1,0
34,10,131,2,4.33,1,156,0,0,0,1,1
31,6,133,1,1.5,3,0,1,0,0,0,0
31,6,64,2,2.5,1,0,0,0,0,1,0
64,39,49,2,1.5,1,0,0,1,0,1,0
52,26,34,1,0.3,3,0,0,0,0,1,0
57,33,91,1,4.3,1,81,0,1,0,0,0
60,36,195,1,4.7,1,0,0,0,0,1,0
45,18,53,3,2.5,2,112,0,0,0,0,0
39,13,39,2,0.8,3,0,0,0,0,0,0
25,1,20,4,1,1,0,0,0,0,0,1
29,4,104,4,1.8,3,0,0,0,0,0,1
40,15,51,2,1.1,2,131,0,0,0,1,0
36,12,154,3,6.4,1,0,1,1,0,0,0
33,9,38,1,1.33,1,115,0,0,0,0,0
51,27,12,2,0.4,1,0,0,0,0,0,1
35,9,28,1,0.6,3,0,0,0,0,0,1
54,28,33,2,0.4,3,0,0,0,0,1,0
29,2,31,4,1.5,2,0,0,0,0,0,0
32,8,44,1,1.8,2,192,0,0,0,1,0
37,13,49,4,2,3,192,0,0,0,0,0
55,31,134,2,0.3,1,0,0,0,0,0,0
30,6,182,4,0.8,3,94,1,0,0,1,0
49,23,114,1,0.3,1,286,0,0,0,1,0
51,26,90,1,2.8,2,0,0,0,0,1,1
65,39,105,4,1.7,3,0,0,1,0,1,0
32,8,58,3,2,1,90,0,0,0,1,0
29,3,53,4,2.1,3,0,0,0,0,1,0
46,20,15,4,0.6,3,0,0,1,0,1,0
64,39,103,1,0.8,3,0,0,0,0,1,1
27,1,58,4,1.8,2,154,0,0,1,1,1
50,23,83,1,2.67,2,0,0,0,1,1,1
33,9,125,1,4.3,3,0,1,0,0,1,0
38,12,61,3,0.9,3,0,0,0,0,0,0
38,11,69,3,2.33,2,0,0,0,0,0,0
37,11,89,1,1.5,3,0,0,0,0,1,0
46,20,70,4,2.9,1,0,0,0,0,0,1
31,4,39,2,1,2,0,0,0,0,0,0
35,9,41,4,1.2,2,0,0,0,0,1,0
50,26,148,2,0.4,1,508,0,0,0,0,0
45,21,38,3,0.6,2,148,0,0,0,1,0
30,6,95,1,3.9,3,146,1,0,0,0,1
60,36,129,2,6,1,0,0,0,0,0,0
31,5,84,4,1.8,2,0,0,1,0,1,0
60,35,29,3,1.3,2,0,0,0,0,0,0
36,10,30,2,0.8,3,0,0,0,0,1,0
64,40,90,2,0,3,134,0,0,0,0,0
29,4,150,1,0.8,1,0,0,0,0,0,1
58,33,15,4,0.9,2,0,0,0,0,0,0
59,34,13,4,0.9,2,0,0,0,0,0,0
58,33,9,2,0.2,3,0,0,0,0,1,0
35,10,24,4,1.1,3,0,0,0,0,0,0
43,17,41,3,2.2,2,0,0,0,0,1,0
33,7,25,4,1,1,0,0,0,0,1,1
54,28,49,4,2.8,2,0,0,1,0,0,0
38,12,58,3,0.9,3,128,0,0,0,0,1
38,12,141,2,0,1,0,0,0,0,1,1
57,32,50,4,2.1,1,211,0,0,0,0,0
34,10,61,3,2,1,0,0,0,0,0,1
52,27,65,1,1.2,1,0,0,0,0,1,1
50,24,112,1,0.3,1,229,0,0,0,0,0
60,34,19,3,0.3,3,0,0,0,0,1,0
26,0,23,1,0.1,2,0,0,0,0,0,0
56,30,60,1,2.2,3,0,0,0,0,0,0
39,15,30,4,0.3,1,0,0,1,0,0,1
45,20,144,4,5.4,1,210,1,0,0,1,0
30,5,118,4,3,3,0,1,0,0,1,0
37,11,194,2,0,1,0,0,0,0,0,0
45,19,109,3,1.1,1,0,0,0,0,0,0
48,22,174,1,2.4,1,0,0,0,0,1,0
65,40,34,1,1.1,3,119,0,0,0,1,1
46,20,84,3,0.7,2,0,0,0,0,1,0
40,16,41,1,2,2,0,0,0,0,0,1
33,7,92,3,1.6,1,0,0,0,0,0,0
40,10,19,1,0.75,3,116,0,0,0,0,0
60,35,55,3,0.5,2,172,0,0,0,0,0
51,27,22,4,0.5,2,0,0,0,0,1,1
41,16,155,1,7,1,0,0,0,0,0,0
37,13,72,4,2,3,0,0,1,0,0,0
35,9,81,1,2.7,2,0,0,0,0,1,0
35,11,30,1,1.7,1,0,0,1,0,0,1
46,20,54,4,2.9,1,189,0,0,0,1,1
60,34,60,3,2.5,1,0,0,0,0,1,0
51,25,68,1,1.5,2,0,0,0,0,0,0
31,5,65,4,2.2,2,126,0,0,0,1,0
30,6,31,3,1,2,142,0,0,0,0,0
32,8,169,1,6.5,3,272,1,1,1,1,0
53,27,139,1,0.9,3,0,1,0,0,0,0
33,7,29,1,0.6,3,0,0,0,0,0,0
40,15,43,2,1.1,2,0,0,0,0,0,1
57,33,80,2,2.8,1,0,0,0,0,1,1
51,26,43,1,1.3,2,123,0,0,0,1,0
30,4,194,2,4.5,1,0,0,0,0,0,1
41,15,24,2,0.8,3,0,0,1,0,1,0
54,29,32,2,0.6,3,0,0,0,0,1,1
42,18,153,3,5.6,1,416,1,0,0,0,0
30,6,30,1,0.4,3,0,0,0,0,1,1
60,36,165,3,5.6,1,0,1,0,0,0,1
56,30,64,3,0.3,2,0,0,0,0,0,1
63,38,15,4,0.6,2,83,0,0,0,0,0
56,30,70,3,0.3,2,0,0,0,0,0,0
39,9,32,3,2,3,0,0,0,0,1,0
29,5,128,2,4.1,2,209,1,0,0,1,0
28,2,84,1,2.9,3,102,0,1,1,0,1
41,16,62,2,2.2,3,0,0,0,0,1,1
28,4,33,3,1,2,0,0,0,0,0,1
49,25,65,1,0,1,0,0,0,0,1,0
30,3,33,4,1.5,2,85,0,0,0,0,0
63,37,15,1,0.8,2,115,0,0,0,1,0
45,18,45,3,1,2,0,0,0,0,1,0
40,15,132,2,3.9,1,0,0,0,0,1,0
28,4,29,3,0.1,2,0,0,0,0,1,0
62,38,65,1,0,2,0,0,0,0,1,0
38,12,52,2,2.4,2,147,0,0,0,0,0
32,7,64,2,0.1,1,0,0,0,0,1,1
58,32,73,2,2.3,3,224,0,0,0,1,1
33,3,20,1,0.67,3,0,0,0,0,0,0
60,34,44,2,0.3,1,192,0,0,0,1,0
34,8,79,1,2.5,1,0,0,0,0,1,0
38,14,104,2,1.8,2,79,0,0,0,0,0
44,20,88,1,4.7,1,0,0,0,0,0,0
56,26,51,3,2,3,0,0,0,0,1,0
37,11,61,3,0.9,2,0,0,0,0,0,0
45,19,23,2,0.1,3,91,0,0,1,1,1
44,20,38,2,2.1,3,95,0,0,0,1,0
37,13,75,3,2.6,2,0,0,1,0,0,0
47,21,42,4,0.1,1,0,0,0,0,1,1
51,25,45,4,0.1,1,0,0,0,0,1,1
63,38,59,3,0.5,2,0,0,0,0,1,0
61,31,130,2,2.6,3,0,1,0,0,0,0
43,18,9,2,0,3,96,0,0,0,1,1
41,15,62,3,0.9,3,0,0,0,0,0,0
59,35,202,1,4.7,1,553,0,0,0,0,0
29,5,162,1,4.3,1,0,0,0,0,0,1
32,6,93,3,1.6,1,79,0,0,0,1,0
64,39,145,1,0.9,1,0,0,0,0,0,0
50,25,99,1,4.6,1,368,1,1,1,0,1
35,11,148,1,5.8,3,0,1,0,0,1,0
34,10,154,3,5.4,2,0,1,0,0,1,0
58,34,149,2,6,1,0,0,0,0,1,1
41,15,69,1,1.5,3,78,0,0,0,1,0
37,11,30,2,0.3,1,146,0,0,0,0,0
35,8,48,2,1,2,0,0,0,0,1,0
45,20,42,1,0.3,3,0,0,0,0,1,0
53,29,132,2,0.3,1,403,0,0,0,0,0
53,27,81,3,1.7,2,193,0,0,0,1,0
54,29,60,4,3.8,2,0,0,0,0,1,1
28,3,45,4,1.7,2,95,0,0,0,0,0
58,28,70,1,1.4,3,0,0,0,0,0,0
47,21,71,4,2.9,1,0,0,0,0,1,0
24,-3,28,4,1,3,0,0,0,0,0,0
27,1,83,2,0.2,1,0,0,0,0,0,1
42,18,131,1,3.4,1,0,0,0,0,0,1
50,26,82,1,0,1,0,0,0,0,1,1
41,16,79,1,4,3,225,0,0,0,1,0
46,21,51,4,1.9,3,0,0,0,0,0,0
46,20,111,2,6.3,1,0,0,0,0,0,1
51,25,93,1,0.3,1,0,0,0,0,1,0
59,35,73,4,2.3,3,0,0,0,0,0,0
58,33,24,2,0.5,2,0,0,0,0,1,0
37,11,64,3,0.9,2,0,0,0,0,1,0
39,14,104,3,1,1,242,0,0,0,1,0
47,22,38,4,1.9,3,0,0,0,0,1,0
51,26,191,1,8.1,1,0,0,1,0,1,0
64,34,53,4,1.67,3,0,0,0,0,0,1
59,35,74,4,2.3,3,0,0,0,0,0,0
55,29,21,4,0.7,3,0,0,1,0,1,0
57,32,80,3,1.6,3,144,0,0,0,1,1
59,33,41,4,2.5,1,174,0,0,0,0,0
42,17,79,1,3.7,3,0,0,1,0,0,1
34,9,141,3,6.9,2,260,1,0,0,1,0
41,14,32,3,1,2,0,0,0,0,0,1
43,13,38,3,2,3,0,0,0,0,1,0
53,29,85,3,1.8,2,0,0,0,0,1,0
47,21,93,2,0.8,3,107,0,0,0,0,0
49,23,140,1,1.9,3,0,1,0,0,0,1
35,9,69,4,2.2,2,0,0,0,0,0,1
52,27,32,2,2,2,0,0,0,0,0,1
53,28,61,4,0.9,1,177,0,0,0,0,0
48,22,125,1,2.4,1,0,0,0,0,1,0
35,8,30,4,1,2,0,0,1,0,0,0
52,26,104,2,2.4,2,0,0,0,0,1,1
60,35,24,1,0.1,1,0,0,0,0,0,0
33,7,22,1,0.4,2,0,0,0,0,0,0
38,12,59,2,2.4,2,0,0,0,0,0,0
29,4,120,1,4.1,2,0,1,1,1,0,1
35,9,164,2,0,1,500,0,0,0,0,0
26,2,60,4,1.6,1,0,0,0,1,1,1
48,24,43,3,1.9,2,0,0,0,0,1,0
43,19,70,3,2.33,1,0,0,1,0,0,0
60,35,51,2,2.8,1,0,0,0,0,1,0
27,3,59,4,1.6,1,0,0,0,0,1,0
38,13,129,4,0.3,3,75,1,0,0,1,0
40,15,22,2,1.4,2,0,0,0,0,1,1
38,14,29,4,0.4,2,0,0,0,0,1,0
50,25,18,1,0.4,3,0,0,0,0,1,0
38,13,65,3,0.5,3,0,0,0,0,1,0
34,9,65,4,1.3,1,0,0,0,0,0,1
42,16,38,1,0.2,1,0,0,1,0,0,0
60,34,110,2,2,1,0,0,0,0,1,0
62,37,22,1,1.5,2,111,0,0,0,1,0
59,33,43,2,0.3,1,0,0,0,0,0,1
49,25,30,4,0.6,1,0,0,0,0,0,0
49,23,134,2,6.3,1,0,0,0,0,1,0
36,11,32,3,1.3,1,0,0,0,0,0,0
33,9,139,1,4.3,1,0,0,0,0,0,0
43,17,45,2,0.7,1,0,0,0,0,0,0
53,27,62,3,3,2,0,0,1,0,0,0
57,31,51,4,1.7,2,103,0,0,0,1,0
53,27,93,1,0.8,3,313,0,0,0,0,0
60,35,122,1,1.3,1,0,0,0,0,0,0
34,10,45,1,1.33,1,0,0,0,0,0,0
51,26,179,1,8.1,1,0,0,1,0,1,0
36,12,64,3,2.8,1,205,0,0,0,0,1
63,39,41,2,1.1,1,0,0,0,0,0,0
37,13,58,2,0.6,3,0,0,0,0,0,1
57,33,64,4,2.2,1,0,0,0,0,1,0
52,27,28,3,1.7,2,0,0,0,0,0,0
38,8,21,1,0.67,3,0,0,0,0,1,0
61,35,60,1,2.8,2,0,0,0,0,1,0
31,5,78,2,0.2,1,0,0,0,0,0,1
39,13,59,3,0.5,3,0,0,0,0,0,0
38,12,59,3,0.5,3,0,0,1,1,1,1
46,22,83,4,1.4,2,0,0,0,0,1,1
48,22,128,1,5.7,1,0,0,1,0,0,0
58,33,95,1,2.6,1,0,0,0,0,1,0
50,25,160,4,4.3,3,410,1,0,0,0,0
67,41,78,4,2.4,3,0,0,1,0,0,0
36,11,184,2,5.1,2,0,1,0,0,0,0
30,4,30,3,1,1,0,0,0,0,1,0
58,33,51,2,1.6,3,123,0,0,0,1,0
43,18,35,1,0.6,3,0,0,0,0,0,0
31,1,74,4,4,3,0,0,0,0,0,0
37,11,43,4,1.2,2,0,0,1,0,0,0
49,22,23,2,1,2,0,0,0,0,1,1
27,1,20,4,0.4,1,99,0,0,0,1,0
50,25,112,1,0.6,1,0,0,0,0,0,0
46,20,74,3,0.7,2,0,0,0,0,1,1
49,23,65,2,0.4,3,232,0,0,0,0,1
29,5,124,2,0.2,1,0,0,0,0,0,1
55,29,65,3,2.5,1,0,0,0,0,0,0
61,37,73,3,2,3,285,0,0,0,0,0
45,19,8,2,0.1,3,0,0,0,0,0,1
33,8,53,3,2.3,1,76,0,0,0,1,0
63,39,131,3,2.6,3,229,1,0,0,1,0
32,6,13,4,0.3,1,0,0,1,1,1,1
42,17,60,1,2.4,1,98,0,0,0,1,0
51,27,45,1,1.6,2,82,0,0,0,1,0
44,20,39,2,2.1,3,119,0,0,0,0,0
33,6,78,4,2,2,0,0,0,0,0,0
39,13,43,3,0.5,3,0,0,0,0,1,0
56,30,31,2,0.3,1,109,0,1,1,1,1
28,3,118,3,2.4,2,161,1,0,0,0,0
43,17,82,3,0.1,1,0,0,0,0,1,0
30,6,112,3,2.5,1,0,0,0,0,1,0
34,8,10,1,0.4,2,0,0,0,0,1,0
26,1,18,2,0.9,3,95,0,0,0,0,0
58,32,72,3,0.3,2,0,0,0,0,1,0
43,19,72,4,0.2,3,0,0,0,0,1,0
40,14,78,1,5.2,1,0,0,0,0,1,0
54,30,78,3,1.8,2,0,0,0,0,0,0
44,19,30,1,0.5,3,0,0,0,0,1,0
54,28,45,3,1.4,1,0,0,0,0,0,1
39,14,80,2,0.4,1,0,0,0,0,0,0
59,35,174,1,4.7,1,0,0,0,0,1,1
53,29,51,2,3.2,3,0,0,0,0,1,0
32,8,181,1,6,1,0,0,0,1,1,1
40,14,78,4,1.4,2,194,0,0,0,1,1
54,29,79,3,1.6,3,0,0,0,0,0,0
27,3,119,1,5.4,1,118,0,0,0,1,0
63,39,49,4,1.2,2,109,0,1,1,1,1
26,0,83,3,3.9,2,0,1,0,0,1,0
33,7,100,1,2.7,2,126,0,0,0,1,0
43,19,70,3,2.33,1,0,0,0,0,1,0
57,32,52,3,0.5,2,0,0,0,0,1,0
26,2,12,4,1,1,0,0,0,0,1,0
55,30,82,4,1.3,3,219,0,0,0,0,1
30,4,34,2,0.3,2,0,0,0,0,1,1
63,37,112,4,2.4,3,0,0,0,0,1,1
55,25,42,3,1,3,0,0,0,0,1,0
35,11,83,2,2.2,1,0,0,0,0,0,0
45,21,142,1,1.4,2,0,1,0,0,1,0
47,23,199,2,6.67,1,0,0,0,0,1,0
31,4,29,4,1.5,2,121,0,0,0,1,1
56,26,70,3,1.4,3,273,0,0,0,1,1
49,24,25,2,0.7,3,0,0,0,0,1,0
53,27,84,2,1.1,1,0,0,0,0,1,0
62,36,81,3,4.4,1,0,0,0,0,0,1
63,37,15,2,0.4,1,0,0,0,0,0,0
26,0,54,3,0.3,3,0,0,0,0,1,0
59,35,108,4,3.8,2,304,1,0,0,1,0
40,16,83,4,2.67,1,0,0,0,0,1,1
42,16,62,1,0.7,3,170,0,0,1,1,1
29,4,134,2,3.3,1,204,0,0,0,0,0
40,16,75,3,2.33,1,79,0,0,0,0,0
31,7,109,2,2,2,341,0,0,0,0,1
35,10,152,2,3,1,0,0,0,0,1,0
62,36,83,4,2.4,3,0,0,1,0,0,0
51,26,52,4,1.8,3,0,0,0,0,1,0
32,6,31,2,2,3,0,0,0,0,1,1
27,3,135,3,2.7,3,449,1,0,0,0,1
62,37,98,1,0.9,1,151,0,0,0,1,0
66,41,14,4,0.6,2,0,0,0,0,0,0
53,27,64,4,2.6,1,0,0,0,0,1,1
49,25,109,2,6.8,1,0,0,0,0,0,0
65,40,118,1,1.3,1,333,0,0,1,1,1
30,5,80,4,2.2,2,0,0,1,0,1,0
60,34,51,3,1.4,3,0,0,0,0,0,0
30,6,115,4,3.8,2,0,1,0,0,1,0
54,28,83,1,2.4,1,0,0,0,0,1,0
54,28,90,1,0.3,1,0,0,0,0,1,0
37,12,28,4,1.7,1,0,0,1,1,1,0
