기준_날짜,기준_시간,시작_대여소,종료_대여소,전체건수,전체_이용_분,전체_이용_거리
20220731,850,ST-612,ST-612,1,16,2490
20220731,850,ST-1044,ST-1842,1,17,1617
20220731,850,ST-2003,ST-2027,1,19,860
20220731,850,ST-1864,ST-539,1,3,540
20220731,850,ST-2398,ST-2764,1,7,1050
20220731,850,ST-2069,ST-2727,1,2,330
20220731,850,ST-2812,ST-2815,1,10,1739
20220731,850,ST-310,ST-1002,2,12,2300
20220731,850,ST-1500,ST-313,1,7,1428
20220731,850,ST-3004,ST-2988,1,4,757
20220731,850,ST-1539,ST-295,1,7,1019
20220731,850,ST-1083,ST-1684,1,4,821
20220731,850,ST-1730,ST-776,1,61,17345
20220731,850,ST-2897,ST-2905,1,46,3920
20220731,850,ST-375,ST-106,1,16,657
20220731,850,ST-1017,ST-310,1,7,1270
20220731,850,ST-2044,ST-1508,2,80,13230
20220731,850,ST-2920,ST-278,1,2,0
20220731,850,ST-18,ST-2157,1,6,1001
20220731,850,ST-1132,ST-1470,2,20,1959
20220731,850,ST-47,ST-1062,1,48,13830
20220731,850,ST-2411,ST-2031,1,6,950
20220731,850,ST-604,ST-2835,1,96,4180
20220731,850,ST-2076,ST-2085,1,18,2858
20220731,850,ST-3021,ST-1435,1,28,5790
20220731,850,ST-1095,ST-1298,1,14,2553
20220731,850,ST-175,ST-272,1,6,690
20220731,850,ST-1663,ST-2310,1,13,2300
20220731,850,ST-2557,ST-1249,1,4,719
20220731,850,ST-2888,ST-1351,1,6,1280
20220731,850,ST-1006,ST-1018,1,3,520
20220731,850,ST-795,ST-796,1,5,630
20220731,850,ST-3068,ST-2478,1,7,800
20220731,850,ST-2749,ST-1837,1,3,340
20220731,850,ST-2592,ST-897,1,20,3634
20220731,850,ST-3106,ST-3106,1,43,9427
20220731,850,ST-2765,ST-1000,1,10,1326
20220731,850,ST-379,ST-383,1,8,1130
20220731,850,ST-2310,ST-98,1,8,1002
20220731,850,ST-262,ST-2278,1,7,840
20220731,850,ST-2596,ST-2596,2,0,0
20220731,850,ST-1017,ST-1019,1,6,1080
20220731,850,ST-376,ST-1195,1,49,5590
20220731,850,ST-2707,ST-1642,1,10,2440
20220731,850,ST-2822,ST-1968,1,3,453
20220731,850,ST-2079,ST-1278,1,26,4810
20220731,850,ST-2991,ST-840,1,2,473
20220731,850,ST-2022,ST-831,1,3,470
20220731,850,ST-1269,ST-2614,1,12,1553
20220731,850,ST-1407,ST-1407,1,0,0
20220731,850,ST-612,ST-1119,1,5,935
20220731,850,ST-733,ST-1678,1,18,3872
20220731,850,ST-497,ST-2608,1,85,2286
20220731,850,ST-1564,ST-819,1,11,1721
20220731,850,ST-1047,ST-1848,1,1,240
20220731,850,ST-1721,ST-1325,1,5,910
20220731,850,ST-1504,ST-2761,1,8,1460
20220731,850,ST-502,ST-493,1,13,1862
20220731,850,ST-1504,ST-2014,1,3,552
20220731,850,ST-2035,ST-1718,1,2,720
20220731,850,ST-762,ST-2682,1,30,5067
20220731,850,ST-2574,ST-739,1,13,1711
20220731,850,ST-2291,ST-566,1,6,1360
20220731,850,ST-2631,ST-2630,1,3,665
20220731,850,ST-497,ST-497,1,13,1840
20220731,850,ST-2309,ST-2547,1,4,703
20220731,850,ST-2822,ST-1968,1,3,453
20220731,850,ST-2318,ST-1661,1,6,1160
20220731,850,ST-501,ST-2738,1,3,943
20220731,850,ST-481,ST-456,1,2,0
20220731,850,ST-727,ST-726,1,14,2109
20220731,850,ST-2743,ST-2743,1,0,0
20220731,850,ST-541,ST-1687,1,7,1200
20220731,850,ST-2574,ST-1878,1,3,480
20220731,850,ST-2023,ST-2036,1,16,2299
20220731,850,ST-781,ST-770,1,5,604
20220731,850,ST-483,ST-102,1,10,1870
20220731,850,ST-204,ST-327,1,15,2210
20220731,850,ST-1413,ST-2749,1,24,4730
20220731,850,ST-831,ST-509,1,3,608
20220731,850,ST-2916,ST-2987,1,30,4910
20220731,850,ST-76,ST-2974,1,9,1190
20220731,850,ST-1897,ST-807,1,10,1230
20220731,850,ST-1311,ST-1311,1,61,14406
20220731,850,ST-1342,ST-3080,1,7,744
20220731,850,ST-1499,ST-2014,1,5,647
20220731,850,ST-759,ST-753,1,7,1129
20220731,850,ST-306,ST-3072,1,7,1320
20220731,850,ST-1451,ST-561,1,6,943
20220731,850,ST-1439,ST-169,1,22,3329
20220731,850,ST-1194,ST-2331,1,5,610
20220731,850,ST-2791,ST-3000,1,17,3180
20220731,850,ST-1251,ST-1250,1,5,550
20220731,850,ST-1499,ST-1996,1,9,1690
20220731,850,ST-2889,ST-2611,1,9,930
20220731,850,ST-2006,ST-1531,2,69,10352
20220731,850,ST-2876,ST-891,1,6,1260
20220731,850,ST-198,ST-369,1,43,1521
20220731,850,ST-1631,ST-2502,1,75,700
20220731,850,ST-2574,ST-1794,1,48,6114
20220731,850,ST-1678,ST-1269,1,11,2305
20220731,850,ST-514,ST-512,1,3,810
20220731,850,ST-78,ST-2149,1,4,570
20220731,850,ST-1374,ST-2845,1,4,760
20220731,850,ST-2731,ST-2287,1,119,4459
20220731,850,ST-2499,ST-2268,1,9,1290
20220731,850,ST-1198,ST-1197,1,9,670
20220731,850,ST-89,ST-89,1,44,12380
20220731,850,ST-310,ST-2016,1,9,1491
20220731,850,ST-2800,ST-300,1,3,296
20220731,850,ST-69,ST-68,1,3,467
20220731,850,ST-512,ST-2411,1,3,690
20220731,850,ST-202,ST-3020,1,7,1050
20220731,850,ST-2269,ST-270,1,4,674
20220731,850,ST-2136,ST-1131,1,3,239
20220731,850,ST-2605,ST-2957,1,10,1310
20220731,850,ST-2008,ST-316,1,3,1039
20220731,850,ST-933,ST-2796,1,18,2201
20220731,850,ST-1517,ST-1351,1,12,1600
20220731,850,ST-2035,ST-1718,1,2,720
20220731,850,ST-3062,ST-341,1,5,813
20220731,850,ST-274,ST-274,1,49,3583
20220731,850,ST-1300,ST-264,1,5,710
20220731,850,ST-2808,ST-1002,1,27,5160
20220731,850,ST-349,ST-941,1,49,9048
20220731,850,ST-280,ST-413,1,4,385
20220731,850,ST-446,ST-375,1,5,970
20220731,850,ST-1081,ST-739,1,7,721
20220731,850,ST-813,ST-1556,1,5,1100
20220731,850,ST-2808,ST-1275,1,17,1827
20220731,850,ST-52,ST-47,1,5,492
20220731,850,ST-2287,ST-2716,1,20,5610
20220731,850,ST-2905,ST-2905,1,46,9086
20220731,850,ST-99,ST-99,2,58,7464
20220731,850,ST-2572,ST-906,1,11,1910
20220731,850,ST-1908,ST-818,1,63,12480
20220731,850,ST-2160,ST-2160,1,34,4520
20220731,850,ST-1086,ST-2571,1,15,2390
20220731,850,ST-1546,ST-1542,1,3,634
20220731,850,ST-1079,ST-776,1,57,13140
20220731,850,ST-1625,ST-403,1,189,1808
20220731,850,ST-2435,ST-1239,1,11,1466
20220731,850,ST-341,ST-2905,1,11,3348
20220731,850,ST-1864,ST-539,1,3,580
20220731,850,ST-2761,ST-1000,1,13,1704
20220731,850,ST-311,ST-2764,1,2,600
20220731,850,ST-2031,ST-2044,1,3,580
20220731,850,ST-2491,ST-2034,1,18,2270
20220731,850,ST-1672,ST-611,1,5,1230
20220731,850,ST-2922,ST-366,1,62,11091
20220731,850,ST-600,ST-2793,1,3,751
20220731,850,ST-938,ST-1343,1,56,15620
20220731,850,ST-2523,ST-170,1,10,1781
20220731,850,ST-96,ST-89,1,3,720
20220731,850,ST-1485,ST-2778,1,3,493
20220731,850,ST-2824,ST-2782,1,1,870
20220731,850,ST-2716,ST-2079,1,16,2562
20220731,850,ST-508,ST-1515,1,4,441
20220731,850,ST-997,ST-315,1,14,2330
20220731,850,ST-2033,ST-1713,1,5,798
20220731,850,ST-2419,ST-1676,1,4,820
20220731,850,ST-2491,ST-1352,1,20,3050
20220731,850,ST-2994,ST-519,1,10,981
20220731,850,ST-68,ST-68,1,10,772
20220731,850,ST-1198,ST-360,2,39,3182
20220731,850,ST-1657,ST-1860,2,91,11390
20220731,850,ST-2544,ST-102,1,7,1010
20220731,850,ST-514,ST-1063,1,6,1510
20220731,850,ST-1221,ST-918,1,6,647
20220731,850,ST-2954,ST-1639,1,4,880
20220731,850,ST-2237,ST-2223,1,49,2094
20220731,850,ST-1729,ST-1868,1,5,1210
20220731,850,ST-68,ST-2177,2,54,4137
20220731,850,ST-1285,ST-2070,1,5,1300
20220731,850,ST-1000,ST-2764,1,8,1850
20220731,850,ST-703,ST-1270,1,4,858
20220731,850,ST-1407,ST-1880,1,72,9320
20220731,850,ST-2639,ST-1939,1,4,604
20220731,850,ST-2785,ST-2785,1,12,1730
20220731,850,ST-18,ST-2247,1,36,6580
20220731,850,ST-2731,ST-2237,1,4,320
20220731,850,ST-2703,ST-605,1,1,290
20220731,850,ST-308,ST-1519,1,15,2310
20220731,850,ST-827,ST-269,1,9,1310
20220731,850,ST-1978,ST-413,1,25,1080
20220731,850,ST-655,ST-565,1,2,672
20220731,850,ST-2508,ST-3002,1,35,5289
20220731,850,ST-909,ST-540,1,3,698
20220731,850,ST-317,ST-1505,1,45,4311
20220731,850,ST-1406,ST-768,1,507,2843
20220731,850,ST-1469,ST-1100,1,12,1578
20220731,850,ST-465,ST-475,1,14,2210
20220731,850,ST-605,ST-3014,1,4,760
20220731,850,ST-99,ST-99,1,0,176
20220731,850,ST-2498,ST-394,1,19,4570
20220731,850,ST-3033,ST-938,1,27,5090
20220731,850,ST-1961,ST-2960,1,8,1447
20220731,850,ST-1868,ST-1590,1,3,890
20220731,850,ST-1249,ST-522,1,10,1780
20220731,850,ST-2831,ST-1718,1,6,767
20220731,850,ST-2245,ST-462,1,31,5235
20220731,850,ST-463,ST-3095,1,5,1280
20220731,850,ST-2116,ST-2117,1,3,570
20220731,850,ST-2876,ST-891,1,6,1010
20220731,850,ST-2703,ST-605,1,1,290
20220731,850,ST-605,ST-1118,1,7,850
20220731,850,ST-1631,ST-269,1,7,1278
20220731,850,ST-2773,ST-1995,1,9,1487
20220731,850,ST-686,ST-1356,1,3,510
20220731,850,ST-494,ST-2742,1,2,570
20220731,850,ST-2747,ST-2747,1,13,1790
20220731,850,ST-2831,ST-513,1,6,1230
20220731,850,ST-953,ST-1885,1,2,0
20220731,850,ST-391,ST-273,1,11,2880
20220731,850,ST-1263,ST-2312,1,8,640
20220731,850,ST-2739,ST-1767,2,14,3170
20220731,850,ST-1859,ST-1859,1,48,2740
20220731,850,ST-1051,ST-1835,1,12,1900
20220731,850,ST-2593,ST-2593,1,69,3202
20220731,850,ST-1093,ST-599,1,3,380
20220731,850,ST-637,ST-1142,1,5,1000
20220731,850,ST-2409,ST-838,1,44,8650
20220731,850,ST-2191,ST-2446,1,20,1700
20220731,850,ST-1633,ST-1203,1,4,518
20220731,850,ST-117,ST-126,1,5,952
20220731,850,ST-803,ST-1901,1,35,5610
20220731,850,ST-2744,ST-2744,1,57,5833
20220731,850,ST-1661,ST-980,1,10,1955
20220731,850,ST-1425,ST-2085,1,26,3070
20220731,850,ST-577,ST-2699,1,37,6944
20220731,850,ST-586,ST-3024,1,4,570
20220731,850,ST-3105,ST-663,1,53,6160
20220731,850,ST-278,ST-2811,1,59,3923
20220731,850,ST-33,ST-455,1,17,2076
20220731,850,ST-2133,ST-2125,1,10,1710
20220731,850,ST-1674,ST-2264,1,6,933
20220731,850,ST-2470,ST-1674,1,17,2705
20220731,850,ST-95,ST-2974,1,3,938
20220731,850,ST-2981,ST-306,1,47,11110
20220731,850,ST-2835,ST-1291,1,10,1618
20220731,850,ST-1298,ST-276,1,7,1487
20220731,850,ST-1976,ST-282,1,32,1940
20220731,850,ST-1661,ST-987,1,5,704
20220731,850,ST-3042,ST-106,1,11,1790
20220731,850,ST-1705,ST-2593,1,118,2653
20220731,850,ST-377,ST-254,1,3,445
20220731,850,ST-1546,ST-1542,1,3,634
20220731,850,ST-2653,ST-1542,1,49,510
20220731,850,ST-2493,ST-1338,1,34,5680
20220731,850,ST-670,ST-1651,1,11,1539
20220731,850,ST-1837,ST-1837,1,49,910
20220731,850,ST-774,ST-1564,1,17,2763
20220731,850,ST-964,ST-603,1,4,810
20220731,850,ST-1215,ST-827,1,3,578
20220731,850,ST-171,ST-1811,1,49,3366
20220731,850,ST-2168,ST-2157,1,5,873
20220731,850,ST-377,ST-254,1,3,445
20220731,850,ST-538,ST-829,1,2,0
20220731,850,ST-1531,ST-2006,2,58,6384
20220731,850,ST-2744,ST-504,1,4,770
20220731,850,ST-1092,ST-497,1,28,3051
20220731,850,ST-2785,ST-2253,1,5,530
20220731,850,ST-690,ST-728,1,3,1126
20220731,850,ST-2991,ST-2991,1,0,0
20220731,850,ST-2723,ST-2799,1,6,1270
20220731,850,ST-663,ST-1268,1,42,6930
20220731,850,ST-2763,ST-2396,1,10,1210
20220731,850,ST-883,ST-2639,1,15,2960
20220731,850,ST-252,ST-984,1,46,4144
20220731,850,ST-530,ST-2020,1,11,1951
20220731,850,ST-2556,ST-2031,2,24,4544
20220731,850,ST-1701,ST-2822,2,8,1683
20220731,850,ST-1691,ST-31,1,4,715
20220731,850,ST-914,ST-914,1,37,8534
20220731,850,ST-392,ST-2501,1,9,1480
20220731,850,ST-2045,ST-2042,1,5,1122
20220731,850,ST-1003,ST-523,1,9,1540
20220731,850,ST-1100,ST-2129,1,10,2150
20220731,850,ST-1280,ST-1280,2,61,11004
20220731,850,ST-608,ST-2068,1,21,5360
20220731,850,ST-852,ST-99,1,35,10530
20220731,850,ST-257,ST-2314,1,2,490
20220731,850,ST-1663,ST-2547,1,2,0
20220731,850,ST-306,ST-1321,1,1,0
20220731,850,ST-1456,ST-1634,1,7,649
20220731,850,ST-1459,ST-1210,1,4,598
20220731,850,ST-1006,ST-1505,1,6,709
20220731,850,ST-885,ST-886,1,8,850
20220731,850,ST-503,ST-1719,1,12,1950
20220731,850,ST-1976,ST-1977,1,7,1386
20220731,850,ST-3085,CENTER,1,10,0
20220731,850,ST-2537,ST-91,1,2,253
20220731,850,ST-564,ST-910,1,5,773
20220731,850,ST-342,ST-728,1,34,8469
20220731,850,ST-2491,ST-2943,1,3,745
20220731,850,ST-1065,ST-2831,1,11,1675
20220731,850,ST-1631,ST-175,1,8,1824
20220731,850,ST-2272,ST-827,1,4,710
20220731,850,ST-471,ST-2905,1,44,8453
20220731,850,ST-2892,ST-918,1,5,789
20220731,850,ST-1397,ST-93,1,3,810
20220731,850,ST-1475,ST-1132,1,14,3410
20220731,850,ST-2714,ST-600,1,4,1123
20220731,850,ST-3089,ST-292,1,16,3540
20220731,850,ST-1280,ST-1280,1,0,0
20220731,850,ST-2509,ST-262,1,5,1150
20220731,850,ST-1017,ST-1505,1,5,478
20220731,850,ST-2918,ST-1590,1,6,850
20220731,850,ST-1678,ST-1678,1,65,17136
20220731,850,ST-2991,ST-739,1,12,1820
20220731,850,ST-394,ST-1266,1,11,1291
20220731,850,ST-66,ST-62,1,3,490
20220731,850,ST-2081,ST-735,1,7,1410
20220731,850,ST-1678,ST-1267,1,7,1020
20220731,850,ST-948,ST-1109,1,12,1176
20220731,850,ST-1473,ST-1638,1,24,4856
20220731,850,ST-953,ST-1885,1,2,0
20220731,850,ST-1486,ST-1025,1,4,1017
20220731,850,ST-1120,ST-1120,1,45,6750
20220731,850,ST-198,ST-1670,1,24,3650
20220731,850,ST-1198,ST-358,1,2,430
20220731,850,ST-2692,ST-2011,1,4,660
20220731,850,ST-795,ST-953,1,1,88
20220731,850,ST-1879,ST-1179,1,5,724
20220731,850,ST-2242,ST-2470,1,41,2332
20220731,850,ST-481,ST-456,1,2,0
20220731,850,ST-2087,ST-2729,1,5,1860
20220731,850,ST-2094,ST-1132,1,10,1123
20220731,850,ST-1672,ST-2726,1,12,2440
20220731,850,ST-630,ST-1938,1,17,5990
20220731,850,ST-478,ST-1227,1,57,14556
20220731,850,ST-84,ST-94,1,7,846
20220731,850,ST-1075,ST-2575,1,6,1000
20220731,850,ST-2719,ST-2085,1,10,1916
20220731,850,ST-1876,ST-1070,1,16,1324
20220731,850,ST-1996,ST-1997,1,4,740
20220731,850,ST-2147,ST-2977,1,5,1105
20220731,850,ST-750,ST-1908,1,3,708
20220731,850,ST-169,ST-1778,1,8,1367
20220731,850,ST-1763,ST-1370,1,2,142
20220731,850,ST-1867,ST-1862,1,3,760
20220731,850,ST-1191,ST-2331,1,17,2170
20220731,850,ST-1259,ST-2382,1,14,2150
20220731,850,ST-2355,ST-2362,1,3,458
20220731,850,ST-2023,ST-1714,1,10,1664
20220731,850,ST-2425,ST-478,1,6,1200
20220731,850,ST-2718,ST-2718,1,23,661
20220731,850,ST-241,ST-249,1,45,2457
20220731,850,ST-289,ST-2815,1,4,680
20220731,850,ST-52,ST-3072,1,23,3910
20220731,850,ST-1047,ST-1848,1,1,240
20220731,850,ST-2889,ST-510,1,8,1295
20220731,850,ST-2740,ST-2592,1,7,865
20220731,850,ST-2601,ST-1683,1,6,1203
20220731,850,ST-891,ST-1730,1,9,1430
20220731,850,ST-2991,ST-2991,1,0,0
20220731,850,ST-2490,ST-2046,1,7,1300
20220731,850,ST-1718,ST-1065,1,16,1274
20220731,850,ST-687,ST-726,1,13,1858
20220731,850,ST-1729,ST-1586,2,14,2140
20220731,850,ST-2305,ST-1660,1,8,828
20220731,850,ST-1005,ST-997,1,33,3990
20220731,850,ST-1657,ST-1657,1,1,0
20220731,850,ST-1859,ST-1868,1,8,1230
20220731,850,ST-1757,ST-1547,1,22,2260
20220731,850,ST-514,ST-2045,1,7,1230
20220731,850,ST-70,ST-62,1,5,780
20220731,850,ST-296,ST-47,1,2,340
20220731,850,ST-1537,ST-1357,1,12,1779
20220731,850,ST-33,ST-2981,1,7,1580
20220731,850,ST-1751,ST-94,1,3,459
20220731,850,ST-916,ST-1464,1,1,0
20220731,850,ST-654,ST-643,1,10,1480
20220731,850,ST-2833,ST-891,1,6,810
20220731,850,ST-428,ST-1996,1,5,1120
20220731,850,ST-2908,ST-2751,1,21,4147
20220731,850,ST-2425,ST-479,1,6,1130
20220731,850,ST-1476,ST-2721,1,8,1600
20220731,850,ST-1208,ST-1215,1,11,4570
20220731,850,ST-2743,ST-2743,1,0,0
20220731,850,ST-584,ST-3023,1,12,2343
20220731,850,ST-2948,ST-712,1,2,370
20220731,850,ST-2633,ST-856,1,4,420
20220731,850,ST-2401,ST-2405,1,42,3840
20220731,850,ST-776,ST-748,1,9,2048
20220731,850,ST-2079,ST-1124,1,14,1061
20220731,850,ST-1529,ST-873,1,6,1057
20220731,850,ST-1853,ST-908,1,14,2680
20220731,850,ST-21,ST-2169,1,10,1260
20220731,850,ST-2901,ST-299,1,2,0
20220731,850,ST-532,ST-1731,2,118,15300
20220731,850,ST-928,ST-1924,1,3,320
20220731,850,ST-1997,ST-994,1,13,1430
20220731,850,ST-2896,ST-1123,1,4,701
20220731,850,ST-268,ST-400,1,8,995
20220731,850,ST-2546,ST-1660,1,6,1710
20220731,850,ST-68,ST-55,1,8,1021
20220731,850,ST-1253,ST-1718,1,4,720
20220731,850,ST-2747,ST-2740,1,11,1617
20220731,850,ST-2537,ST-91,1,2,253
20220731,850,ST-1374,ST-2845,1,4,760
20220731,850,ST-494,ST-2742,1,2,570
20220731,850,ST-2979,ST-27,1,17,2300
20220731,850,ST-2596,ST-2596,2,0,0
20220731,850,ST-794,ST-2688,1,88,12760
20220731,850,ST-2958,ST-277,1,16,2960
20220731,850,ST-949,ST-928,1,8,1846
20220731,850,ST-1407,ST-1407,1,0,0
20220731,850,ST-471,ST-2470,1,6,1470
20220731,850,ST-1653,ST-1653,1,33,6139
20220731,855,ST-391,ST-2280,1,7,1149
20220731,855,ST-2740,ST-497,1,5,771
20220731,855,ST-1656,ST-2916,1,31,6301
20220731,855,ST-1730,ST-1683,1,4,571
20220731,855,ST-1065,ST-2036,1,4,650
20220731,855,ST-2812,ST-413,1,6,984
20220731,855,ST-2871,ST-2832,1,39,3970
20220731,855,ST-1592,ST-1716,1,14,2230
20220731,855,ST-1794,ST-1794,1,58,2160
20220731,855,ST-1103,ST-1101,1,2,350
20220731,855,ST-1015,ST-1017,1,79,1790
20220731,855,ST-1940,ST-1940,1,118,16945
20220731,855,ST-1724,ST-1724,1,1,0
20220731,855,ST-1237,ST-1002,1,25,5312
20220731,855,ST-247,ST-1197,1,11,1243
20220731,855,ST-1198,ST-1198,1,0,0
20220731,855,ST-169,ST-168,1,7,449
20220731,855,ST-1639,ST-1121,1,4,1325
20220731,855,ST-520,ST-2039,1,27,5259
20220731,855,ST-1508,ST-1508,1,13,660
20220731,855,ST-918,ST-1002,1,20,4902
20220731,855,ST-838,ST-1681,1,16,3319
20220731,855,ST-230,ST-1805,1,22,1820
20220731,855,ST-1848,ST-1687,1,7,1130
20220731,855,ST-1474,ST-862,1,26,6150
20220731,855,ST-6,ST-6,1,50,1720
20220731,855,ST-2851,ST-702,1,2,0
20220731,855,ST-2560,ST-603,1,25,5880
20220731,855,ST-2023,ST-2023,1,49,6807
20220731,855,ST-2559,ST-670,1,13,2650
20220731,855,ST-2742,ST-1720,1,10,1550
20220731,855,ST-1289,ST-1461,1,7,910
20220731,855,ST-2907,ST-1070,1,65,6370
20220731,855,ST-292,ST-1677,1,55,7639
20220731,855,ST-2633,ST-856,1,4,420
20220731,855,ST-2318,ST-1661,1,6,1160
20220731,855,ST-583,ST-585,1,8,1216
20220731,855,ST-3089,ST-2013,1,6,740
20220731,855,ST-936,ST-668,1,2,0
20220731,855,ST-2250,ST-465,1,43,4013
20220731,855,ST-868,ST-2095,1,50,6510
20220731,855,ST-1633,ST-1203,1,4,518
20220731,855,ST-2001,ST-533,1,1,0
20220731,855,ST-2835,ST-2718,1,10,1991
20220731,855,ST-1996,ST-1997,1,4,740
20220731,855,ST-2291,ST-566,1,6,1360
20220731,855,ST-113,ST-366,1,52,7663
20220731,855,ST-1514,ST-1514,1,0,0
20220731,855,ST-160,ST-1819,1,11,1704
20220731,855,ST-2350,ST-440,1,12,1760
20220731,855,ST-2022,ST-1063,1,14,2142
20220731,855,ST-2714,ST-600,1,4,1123
20220731,855,ST-2350,ST-2924,1,11,2130
20220731,855,ST-691,ST-699,1,8,3130
20220731,855,ST-676,ST-871,1,27,2780
20220731,855,ST-1676,ST-2056,1,7,1150
20220731,855,ST-513,ST-2491,1,24,4388
20220731,855,ST-2341,ST-3044,1,21,2510
20220731,855,ST-2491,ST-2943,1,5,670
20220731,855,ST-1352,ST-1064,1,3,400
20220731,855,ST-2200,ST-1492,1,2,462
20220731,855,ST-2464,ST-2465,1,3,564
20220731,855,ST-2789,ST-1718,1,7,1034
20220731,855,ST-3043,ST-445,1,44,2100
20220731,855,ST-52,ST-3072,1,22,3930
20220731,855,ST-413,ST-413,1,48,1130
20220731,855,ST-312,ST-1018,1,11,2010
20220731,855,ST-703,ST-1270,1,4,858
20220731,855,ST-1402,ST-1063,1,3,480
20220731,855,ST-1380,ST-568,1,8,909
20220731,855,ST-198,ST-360,1,11,1900
20220731,855,ST-2991,ST-840,1,2,473
20220731,855,ST-1781,ST-161,1,25,1610
20220731,855,ST-2355,ST-2362,1,3,458
20220731,855,ST-1069,ST-975,1,23,4100
20220731,855,ST-1017,ST-1019,1,6,1080
20220731,855,ST-508,ST-1505,1,53,8531
20220731,855,ST-1874,ST-486,1,18,4380
20220731,855,ST-2435,ST-1239,1,12,1560
20220731,855,ST-1397,ST-93,1,3,810
20220731,855,ST-600,ST-2793,1,3,751
20220731,855,ST-118,ST-2903,2,84,7471
20220731,855,ST-2001,ST-533,1,1,0
20220731,855,ST-3099,ST-398,1,4,1100
20220731,855,ST-375,ST-2341,1,5,686
20220731,855,ST-278,ST-2920,1,4,480
20220731,855,ST-1238,ST-1238,1,21,2218
20220731,855,ST-889,ST-889,2,111,7412
20220731,855,ST-971,ST-971,3,77,11954
20220731,855,ST-1403,ST-622,1,4,868
20220731,855,ST-1642,ST-1121,1,3,650
20220731,855,ST-2363,ST-760,1,3,460
20220731,855,ST-3099,ST-376,1,10,2000
20220731,855,ST-1078,ST-739,1,14,2930
20220731,855,ST-519,ST-1508,1,9,1394
20220731,855,ST-1352,ST-2884,1,7,644
20220731,855,ST-2022,ST-831,1,3,470
20220731,855,ST-416,ST-282,1,10,1229
20220731,855,ST-2852,ST-1649,1,35,2204
20220731,855,ST-173,ST-2427,1,7,1000
20220731,855,ST-1855,ST-2973,1,5,819
20220731,855,ST-1694,ST-1011,1,25,2550
20220731,855,ST-2067,ST-3014,1,2,530
20220731,855,ST-2094,ST-1107,1,19,4628
20220731,855,ST-2363,ST-760,1,3,460
20220731,855,ST-596,ST-2403,1,41,9229
20220731,855,ST-1656,ST-1656,1,0,0
20220731,855,ST-1528,ST-1960,1,28,2204
20220731,855,ST-1441,ST-394,1,61,10979
20220731,855,ST-2607,ST-906,1,13,2780
20220731,855,ST-1280,ST-1280,1,0,0
20220731,855,ST-1285,ST-2070,1,5,1300
20220731,855,ST-1663,ST-1191,1,8,1700
20220731,855,ST-2411,ST-2031,1,6,950
20220731,855,ST-1867,ST-1087,2,29,5091
20220731,855,ST-2722,ST-1137,1,11,1820
20220731,855,ST-1215,ST-2903,1,7,1030
20220731,855,ST-1995,ST-1497,1,42,3950
20220731,855,ST-2759,ST-1505,1,24,3260
20220731,855,ST-1867,ST-1862,1,3,760
20220731,855,ST-1000,ST-2764,1,8,1850
20220731,855,ST-2398,ST-2764,1,7,1050
20220731,855,ST-1522,ST-919,1,10,1704
20220731,855,ST-664,ST-2563,1,3,687
20220731,855,ST-2534,ST-26,1,49,2240
20220731,855,ST-265,ST-1455,1,19,1451
20220731,855,ST-410,ST-1300,1,12,1350
20220731,855,ST-280,ST-2822,1,12,1179
20220731,855,ST-1103,ST-1101,1,2,350
20220731,855,ST-2099,ST-2110,1,16,2753
20220731,855,ST-2168,ST-2157,1,5,873
20220731,855,ST-690,ST-728,1,3,1126
20220731,855,ST-2571,ST-1584,1,28,1230
20220731,855,ST-1656,ST-1656,1,0,0
20220731,855,ST-980,ST-99,1,4,1046
20220731,855,ST-85,ST-85,2,40,6260
20220731,855,ST-2398,ST-2017,1,11,1310
20220731,855,ST-2160,ST-211,1,51,1760
20220731,855,ST-1721,ST-1325,1,5,910
20220731,855,ST-2589,ST-1075,1,4,573
20220731,855,ST-348,ST-2977,1,23,4875
20220731,855,ST-1351,ST-1510,1,9,1330
20220731,855,ST-1449,ST-398,1,5,1018
20220731,855,ST-1539,ST-281,1,7,1100
20220731,855,ST-2897,ST-2533,1,7,873
20220731,855,ST-1675,ST-2153,1,10,1708
20220731,855,ST-2714,ST-1280,1,47,7660
20220731,855,ST-2435,ST-1239,1,8,1521
20220731,855,ST-1854,ST-2878,1,4,949
20220731,855,ST-505,ST-2742,1,5,620
20220731,855,ST-2481,ST-1249,1,13,2131
20220731,855,ST-2184,ST-2184,1,24,3730
20220731,855,ST-1504,ST-2014,1,3,739
20220731,855,ST-2545,ST-2545,1,25,850
20220731,855,ST-1539,ST-413,1,6,932
20220731,855,ST-18,ST-2154,1,29,5800
20220731,855,ST-3006,ST-1099,1,15,1457
20220731,855,ST-2991,ST-2991,2,0,0
20220731,855,ST-3070,ST-3070,1,45,2518
20220731,855,ST-1268,ST-2371,1,14,2230
20220731,855,ST-1423,ST-1633,1,24,3160
20220731,855,ST-1236,ST-664,1,7,830
20220731,855,ST-1402,ST-2476,1,2,30
20220731,855,ST-2056,ST-2056,2,103,16650
20220731,855,ST-17,ST-2194,1,4,230
20220731,855,ST-599,ST-368,1,38,6930
20220731,855,ST-2714,ST-1451,1,25,6840
20220731,855,ST-1253,ST-1718,1,4,720
20220731,855,ST-455,ST-344,2,61,9920
20220731,855,ST-2725,ST-3092,2,18,2664
20220731,855,ST-2954,ST-1639,1,4,880
20220731,855,ST-343,ST-442,1,31,7166
